0.0029571217;0.0;
0.0044356827;0.0;
0.008871365;0.0;
0.009364218;0.0;
0.0098570725;0.0;
0.011335634;0.0;
0.012321341;3.7537538E-4;
0.013307048;3.7537538E-4;
0.013799901;3.7537538E-4;
0.014292755;3.7537538E-4;
0.015278462;7.5075077E-4;
0.015771316;0.0015015015;
0.016757023;0.0022522523;
0.016757023;0.0022522523;
0.01774273;0.0026276277;
0.01774273;0.003003003;
0.01774273;0.003003003;
0.018235585;0.004129129;
0.019221291;0.004129129;
0.019221291;0.006006006;
0.020699851;0.006006006;
0.021192705;0.006756757;
0.02168556;0.0075075077;
0.022178413;0.007882883;
0.02316412;0.008258258;
0.02316412;0.008258258;
0.024149828;0.008633634;
0.026121242;0.009009009;
0.026614096;0.009384384;
0.026614096;0.0097597595;
0.02710695;0.010135135;
0.027599802;0.011261261;
0.028092656;0.011636636;
0.02858551;0.013138138;
0.02858551;0.013513514;
0.029078364;0.013888889;
0.03006407;0.013888889;
0.03006407;0.013888889;
0.030556925;0.014639639;
0.030556925;0.015015015;
0.031542633;0.0153903905;
0.031542633;0.015765766;
0.031542633;0.017267268;
0.031542633;0.017267268;
0.031542633;0.017642643;
0.032035485;0.018018018;
0.032035485;0.018393394;
0.032035485;0.018768769;
0.032035485;0.019144144;
0.03252834;0.019144144;
0.03252834;0.019144144;
0.03252834;0.019144144;
0.03252834;0.019519519;
0.033514045;0.019894894;
0.033514045;0.019894894;
0.034992605;0.02027027;
0.034992605;0.02027027;
0.03548546;0.02027027;
0.03548546;0.02027027;
0.035978314;0.020645646;
0.035978314;0.020645646;
0.03647117;0.020645646;
0.03696402;0.021021022;
0.037456874;0.021021022;
0.037456874;0.021396397;
0.037456874;0.021396397;
0.037456874;0.022147147;
0.03794973;0.022897897;
0.03794973;0.023273272;
0.038442582;0.024024025;
0.038442582;0.0243994;
0.038935438;0.02515015;
0.03942829;0.0259009;
0.040413998;0.0259009;
0.040413998;0.0259009;
0.04090685;0.026276276;
0.04090685;0.026276276;
0.04090685;0.026276276;
0.04090685;0.026651653;
0.041399702;0.026651653;
0.041399702;0.027027028;
0.041399702;0.027027028;
0.041399702;0.027777778;
0.04189256;0.028153153;
0.04238541;0.028528528;
0.04238541;0.028903903;
0.04238541;0.029654654;
0.042878266;0.030405406;
0.042878266;0.030405406;
0.042878266;0.030780781;
0.042878266;0.030780781;
0.042878266;0.03153153;
0.04337112;0.03153153;
0.04337112;0.031906907;
0.04386397;0.031906907;
0.04386397;0.032657657;
0.044356827;0.032657657;
0.044356827;0.032657657;
0.04484968;0.033033032;
0.04484968;0.033033032;
0.04484968;0.033033032;
0.045342535;0.033408407;
0.045835387;0.034534536;
0.045835387;0.035285287;
0.04632824;0.035285287;
0.04632824;0.035285287;
0.04632824;0.03566066;
0.046821095;0.036036037;
0.046821095;0.036411412;
0.046821095;0.037162162;
0.047313947;0.037537538;
0.047313947;0.037537538;
0.047806803;0.038288288;
0.048299655;0.038288288;
0.048792507;0.039039038;
0.048792507;0.039039038;
0.049285363;0.039039038;
0.049285363;0.039039038;
0.050271068;0.039039038;
0.050271068;0.039414413;
0.050271068;0.039414413;
0.050271068;0.040165164;
0.050271068;0.040915918;
0.050271068;0.040915918;
0.050763924;0.040915918;
0.052242484;0.040915918;
0.052242484;0.041291293;
0.052242484;0.041291293;
0.052735336;0.041666668;
0.052735336;0.041666668;
0.052735336;0.041666668;
0.052735336;0.042792793;
0.053721044;0.04316817;
0.053721044;0.043543544;
0.053721044;0.04391892;
0.0542139;0.04466967;
0.054706752;0.045045044;
0.054706752;0.045045044;
0.055199604;0.045045044;
0.055199604;0.04542042;
0.055199604;0.045795795;
0.055199604;0.045795795;
0.05569246;0.04617117;
0.05569246;0.046546545;
0.05569246;0.046546545;
0.05569246;0.046546545;
0.056185313;0.0472973;
0.056678165;0.04804805;
0.056678165;0.048423424;
0.05717102;0.048423424;
0.05717102;0.048423424;
0.057663873;0.049174175;
0.057663873;0.04954955;
0.057663873;0.04954955;
0.05815673;0.050675675;
0.05815673;0.050675675;
0.05815673;0.051426426;
0.05815673;0.051426426;
0.05864958;0.051426426;
0.05963529;0.051426426;
0.06111385;0.051426426;
0.06111385;0.051426426;
0.06111385;0.051426426;
0.0616067;0.051426426;
0.0616067;0.051426426;
0.062099557;0.051426426;
0.062099557;0.051426426;
0.062099557;0.051426426;
0.063085265;0.051426426;
0.063578114;0.051426426;
0.063578114;0.051426426;
0.063578114;0.051426426;
0.064563826;0.051426426;
0.064563826;0.051426426;
0.06505668;0.051426426;
0.06505668;0.051426426;
0.06505668;0.051426426;
0.06554953;0.051426426;
0.06554953;0.051426426;
0.06554953;0.051426426;
0.066042386;0.051426426;
0.06653524;0.051426426;
0.06702809;0.051426426;
0.06702809;0.051426426;
0.067520946;0.051426426;
0.0680138;0.051426426;
0.0680138;0.051426426;
0.0680138;0.051426426;
0.06850665;0.051426426;
0.06850665;0.051426426;
0.06850665;0.051426426;
0.06899951;0.051426426;
0.06949236;0.051426426;
0.06998521;0.051426426;
0.06998521;0.051426426;
0.06998521;0.051426426;
0.06998521;0.051426426;
0.07047807;0.051426426;
0.07047807;0.051426426;
0.07097092;0.051426426;
0.07146378;0.051426426;
0.07146378;0.051426426;
0.07146378;0.051426426;
0.07146378;0.051426426;
0.07146378;0.051426426;
0.07146378;0.051426426;
0.07195663;0.051426426;
0.07195663;0.051426426;
0.07244948;0.051426426;
0.07244948;0.06794294;
0.07244948;0.068318315;
0.07294234;0.06869369;
0.07294234;0.06869369;
0.07343519;0.06906907;
0.07343519;0.06981982;
0.07343519;0.06981982;
0.07392804;0.07057057;
0.0744209;0.07094595;
0.0744209;0.0716967;
0.07491375;0.0716967;
